0.229043,0.807926,-0.052442,0.082634,0.261718,0.14879,0.635431,0.051062,0.032902,-0.086652,1.0
0.019197,-0.040001,0.288973,-0.042597,0.261718,-1.013906,0.069175,0.890701,0.095265,-0.842014,1.0
0.043885,-0.173471,0.285416,-0.775121,0.17234,-0.391033,0.333428,-1.807711,-0.996086,-0.41085,1.0
0.364825,-0.149918,0.171611,0.04277,0.261718,-0.307984,0.106925,0.456805,-0.310094,-0.207975,1.0
0.130292,-0.212727,0.324537,0.386474,0.261718,0.439463,0.144676,-0.650786,-0.154186,0.445257,1.0
0.229043,-0.016448,0.317424,-0.526838,0.261718,-0.474083,0.333428,-0.716527,0.001721,-0.478696,1.0
0.043885,0.274046,0.182281,0.095763,0.261718,2.432656,0.295677,-2.03524,-1.557353,2.135989,1.0
-0.00549,-0.259834,0.367214,-0.156667,0.261718,-0.432558,-0.34608,0.103755,0.064084,-0.064133,1.0
-0.314087,0.540986,-0.041773,0.882562,0.261718,0.937762,0.069175,0.191299,0.001721,0.95355,1.0
0.080916,0.313302,0.079145,0.588985,0.261718,0.522513,0.144676,-0.318084,-0.341275,0.52241,1.0
0.142636,-0.369751,0.413447,0.301347,0.17234,-0.224934,0.333428,0.558192,-0.247731,-0.268298,1.0
-0.104241,-0.197025,0.221401,0.17367,0.261718,0.854712,-0.119577,-0.536352,-0.247731,0.9864,1.0
-2.523635,-0.346197,-2.349878,-0.775688,0.17234,-0.10036,0.182426,0.617506,-0.091823,-0.074476,1.0
-0.042522,-0.3619,0.470349,-0.310721,0.261718,-0.681707,0.106925,-0.386368,-0.715453,-0.548556,1.0
0.229043,0.807926,-0.052442,0.082634,0.261718,-0.764757,0.371178,0.497286,-0.091823,-0.76861,1.0
4.524702,-0.134216,0.23207,-2.514351,-0.900198,-0.640182,0.220177,-0.649893,-0.840179,-0.565735,1.0
0.290762,-0.181323,0.441898,-1.339925,0.261718,-0.515608,0.182426,-0.677133,0.064084,-0.447028,1.0
0.080916,-0.291239,0.356544,0.226662,0.261718,-0.723232,0.333428,-0.245878,-0.808997,-0.709468,1.0
0.229043,-0.181323,0.23207,-0.893459,0.261718,-1.180006,-0.119577,0.212948,0.375899,-0.903049,1.0
-0.042522,-0.3619,0.470349,-0.310721,0.261718,-1.096956,-0.119577,0.506528,0.251173,-0.826764,1.0
0.229043,-0.22843,0.324537,-0.869141,0.261718,-0.972381,0.106925,-0.408171,0.095265,-0.825438,1.0
-0.017834,-0.330495,0.488131,-0.183313,0.17234,-0.972381,-0.044076,-0.627798,-0.590727,-0.736339,1.0
0.019197,0.525284,0.068476,0.166658,0.261718,-0.349509,0.144676,0.166505,0.18881,-0.272276,1.0
0.130292,-0.212727,0.324537,0.386474,0.261718,0.06574,0.635431,0.324508,-0.029461,-0.161321,1.0
-0.153617,9.65621,0.05425,0.56598,-1.078955,1.062336,0.257927,0.487248,0.251173,0.930693,1.0
0.019197,0.289748,-0.116457,1.524856,-0.542686,1.892833,0.824183,-0.528041,-0.466001,1.303425,1.0
3.722352,0.336855,0.175168,-2.701227,0.261718,-0.557133,0.446679,2.192057,-0.403638,-0.616812,1.0
-0.091897,0.2976,0.079145,0.196496,0.261718,-0.307984,0.182426,0.625331,0.344717,-0.253338,1.0
0.15498,-0.385453,0.381439,0.314237,0.261718,-0.598658,-0.006326,0.35666,-0.372457,-0.421519,1.0
0.019197,-0.040001,0.288973,-0.042597,0.261718,-0.307984,0.748682,-0.431528,0.251173,-0.548242,1.0
0.142636,-0.369751,0.413447,0.301347,0.17234,-0.141884,-2.573354,0.649348,-0.123005,-1.82857,1.0
-2.523635,-0.346197,-2.349878,-0.775688,0.17234,-0.391033,1.503691,-0.677346,-0.497183,-0.962662,1.0
0.043885,-0.173471,0.285416,-0.775121,0.17234,-0.681707,0.257927,-1.755115,-0.996086,-0.633328,1.0
-0.030178,-0.063555,0.274747,-0.394925,0.261718,0.439463,0.333428,-0.623332,0.157628,0.329805,1.0
-0.030178,-0.063555,0.274747,-0.394925,0.261718,-0.972381,-0.119577,-0.101233,0.032902,-0.711119,1.0
0.043885,0.69801,0.022242,0.912997,0.261718,0.314889,0.446679,1.010066,0.001721,0.152751,1.0
0.105604,-0.377602,0.260522,0.107578,0.261718,0.190314,-0.270579,0.353379,0.313536,0.459433,1.0
0.056229,-0.09496,0.228514,-0.658066,0.17234,1.477585,0.295677,-2.228482,-1.869167,1.282558,1.0
-3.461768,-0.204876,-3.210528,-3.441837,-3.045274,-1.013906,0.333428,2.338915,-2.461615,-0.969497,1.0
-0.079554,-0.291239,0.388552,0.855618,0.261718,0.439463,0.106925,0.339283,-0.185368,0.466329,1.0
0.389513,0.462474,0.136047,0.011679,-0.900198,-0.474083,0.069175,1.186883,-0.029461,-0.349345,1.0
0.031541,0.446772,0.072032,0.600056,0.261718,-0.10036,0.106925,-0.41384,-0.497183,-0.037334,1.0
0.364825,-0.149918,0.171611,0.04277,0.261718,-0.515608,-0.006326,0.01858,0.001721,-0.353998,1.0
0.303106,-0.354049,0.306755,-0.918463,0.17234,-0.598658,0.031425,0.071351,0.064084,-0.442362,1.0
-0.128929,-0.134216,0.264078,0.430695,0.261718,0.024215,0.257927,0.44071,0.095265,-0.002965,1.0
0.229043,0.807926,-0.052442,0.082634,0.261718,0.564038,0.333428,-0.449778,-0.43482,0.429911,1.0
-3.498799,-0.291239,0.37077,-0.281212,-4.922215,-0.432558,0.031425,0.555474,0.064084,-0.289516,1.0
-0.178304,0.902141,-0.041773,0.593103,0.261718,0.356414,0.786433,0.114822,0.001721,0.019108,1.0
0.389513,0.462474,0.136047,0.011679,-0.900198,-0.557133,0.446679,-0.673871,-1.93153,-0.620103,1.0
0.142636,-7.45E-4,0.153829,0.955845,0.261718,0.439463,0.484429,0.906388,0.157628,0.24642,1.0
0.167323,-0.322644,0.306755,-0.543548,0.261718,-0.307984,0.106925,-0.142646,-0.216549,-0.216099,1.0
-0.042522,0.752968,-0.109344,1.041241,-1.347089,1.685209,-0.006326,-0.147228,-0.185368,1.681535,1.0
-0.16596,-0.173471,-2.908234,-1.670024,0.351096,1.020811,0.333428,-0.701324,-0.466001,0.854047,1.0
0.229043,-0.181323,0.23207,-0.893459,0.261718,0.024215,-0.119577,-0.844474,-0.310094,0.216607,1.0
0.105604,-0.377602,0.260522,0.107578,0.261718,-0.557133,0.144676,0.004775,-0.466001,-0.463338,1.0
0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.307984,0.484429,-0.029318,0.095265,-0.414624,1.0
-0.06721,0.462474,0.10404,0.463129,0.261718,0.14879,0.408929,-0.455331,-0.154186,0.028113,1.0
0.006853,0.077766,0.342319,-0.12859,0.261718,-0.01731,0.069175,-0.613411,-0.216549,0.065834,1.0
0.130292,-0.212727,0.324537,0.386474,0.261718,-0.806282,-0.044076,0.635213,0.032902,-0.583624,1.0
0.192011,0.226939,0.118265,-0.472443,0.17234,0.14879,0.144676,-0.460923,-0.310094,0.171244,1.0
0.105604,0.721563,0.086258,0.505409,0.261718,0.771662,0.748682,0.144838,0.438262,0.384596,1.0
